POA_CODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
POA4877,25,8,3,0,0,29,3,3,0,0,0,8,8,4,5,0,0,16,8,12,5,0,0,25,12,3,9,0,0,29,34,18,10,0,0,53,54,22,11,0,0,85,100,6,8,0,0,109,39,3,0,0,0,48,30,4,0,0,0,33,16,6,0,0,0,25,19,3,4,0,0,27,352,78,53,0,0,484
POA4878,69,3,0,0,0,69,29,7,0,0,0,29,30,7,0,0,0,36,46,12,0,0,0,62,75,19,10,0,0,105,259,56,13,0,0,324,344,19,9,0,0,368,464,13,5,0,0,491,140,3,0,0,0,137,74,3,0,0,0,78,48,3,0,0,0,47,65,10,3,0,0,77,1622,149,39,7,11,1826
POA4879,109,3,3,0,0,121,35,0,10,0,0,46,55,0,4,0,0,57,93,9,3,0,0,111,90,14,14,0,0,115,274,21,29,0,0,329,420,25,18,0,0,470,598,20,19,0,3,640,254,0,10,0,3,270,198,0,4,0,0,202,104,0,0,0,0,111,84,3,3,0,0,85,2334,102,118,0,10,2560
POA4880,43,0,0,0,0,43,32,0,0,0,0,32,22,0,0,0,0,22,47,0,0,0,0,48,72,0,0,0,0,77,261,0,0,3,0,265,202,0,0,3,0,205,212,0,0,0,0,214,66,0,0,0,0,66,55,0,0,0,0,53,27,0,0,0,0,27,55,0,0,0,0,56,1109,0,0,10,5,1124
POA4881,30,0,0,0,0,31,24,0,0,0,0,24,13,0,0,0,0,13,27,0,0,0,0,27,45,0,0,0,0,45,83,0,0,0,0,83,133,0,0,0,0,130,127,0,0,0,0,125,49,0,0,0,0,49,36,0,0,0,0,36,20,0,0,0,0,20,29,0,0,0,0,29,604,0,0,0,3,606
POA4882,10,0,0,0,0,10,6,0,0,0,0,6,3,0,0,0,0,3,16,0,0,0,0,16,15,0,0,0,0,15,62,0,0,0,0,62,64,0,0,0,0,64,72,0,0,0,0,72,25,0,0,0,0,25,14,0,0,0,0,14,10,0,0,0,0,11,12,0,0,0,0,11,318,0,0,3,0,321
POA4883,30,0,0,0,0,34,21,0,3,0,0,28,15,0,0,0,0,14,31,0,0,0,0,37,47,0,3,0,0,49,153,3,9,0,4,160,152,0,0,0,0,152,146,0,0,0,0,148,46,0,0,0,0,46,23,0,0,0,0,25,23,0,0,0,0,23,38,0,0,0,0,38,714,3,17,5,3,744
POA4884,10,0,0,0,0,10,10,0,0,0,0,10,6,0,0,0,0,6,10,0,0,0,0,10,15,0,0,0,0,15,33,0,0,0,0,38,33,0,0,0,0,33,30,0,0,0,0,31,14,0,0,0,0,14,10,0,0,0,0,10,9,0,0,0,0,12,9,0,0,0,0,9,195,0,0,0,0,196
POA4885,28,0,0,0,0,28,23,0,0,0,0,23,18,0,0,0,0,26,25,0,0,0,0,25,28,0,0,0,0,28,101,0,0,0,0,101,57,0,0,0,0,57,72,0,0,0,3,75,22,0,0,0,0,22,17,0,0,0,0,17,14,0,0,0,0,14,12,0,0,0,0,12,428,0,0,0,3,432
POA4886,12,0,0,0,0,12,4,0,0,0,0,8,3,0,0,0,0,3,8,0,0,0,0,8,8,0,0,0,0,8,12,0,0,0,0,12,6,0,0,0,0,6,12,0,0,0,0,12,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,7,0,0,0,0,7,87,0,0,0,0,86
POA4887,12,0,0,0,0,12,10,0,0,0,0,10,17,0,0,0,0,17,19,0,0,0,0,19,34,0,0,0,0,34,53,0,0,0,0,55,31,0,0,0,0,31,11,0,0,0,0,16,11,0,0,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,9,202,0,0,7,0,203
POA4888,26,0,0,0,0,29,15,0,0,0,0,15,12,0,0,0,0,12,22,0,0,0,0,22,34,0,0,0,0,34,62,0,0,0,0,62,52,0,0,0,0,52,30,0,0,3,0,29,9,0,0,0,0,11,3,0,0,0,0,7,3,0,0,0,0,3,18,0,0,0,0,18,278,0,0,6,0,288
POA4890,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,8,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,39,0,0,0,0,40
POA4891,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,28,0,0,4,0,27
POA4892,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,3,0,20
POA4895,13,0,0,0,0,16,9,0,0,0,0,12,6,0,0,0,0,13,15,0,0,0,0,19,23,0,0,0,0,21,56,0,0,0,0,58,43,0,0,0,0,44,26,0,0,3,0,25,14,0,0,0,0,12,8,0,0,0,0,5,5,0,0,0,0,5,21,0,0,0,0,20,236,0,0,11,4,260
