POA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
POA4723,3,4,28,181,139,30,6,13,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,4,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,4,0,0,0,0,31,0,7,0,3,0,0,0,0,10,0,0,3,0,0,0,0,0,4,3,13,55,194,143,33,6,9,458
POA4724,0,0,20,83,65,18,6,6,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,10,0,3,22,83,70,18,10,9,215
POA4725,0,18,103,231,130,26,8,14,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,14,6,9,0,3,0,0,0,4,21,0,0,5,4,0,0,0,0,13,6,36,116,242,133,30,8,16,584
POA4726,0,11,27,68,28,8,11,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,11,28,70,28,12,11,3,160
POA4727,0,0,6,45,24,7,0,3,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,6,43,23,7,0,4,96
POA4728,0,3,13,28,13,7,0,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,15,28,13,7,0,3,75
POA4730,0,25,137,461,307,88,21,25,1068,0,10,27,3,0,0,0,0,36,0,0,0,4,0,0,0,0,4,0,10,27,4,0,0,0,0,41,0,6,48,3,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,48,3,0,0,0,4,56,8,13,4,3,4,0,4,7,39,0,0,3,5,0,0,0,0,11,11,56,214,480,312,89,28,35,1212
POA4731,0,3,16,29,10,7,3,3,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,9,16,29,6,7,3,3,80
POA4732,0,0,10,22,10,5,4,7,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,10,5,4,8,54
POA4733,0,0,4,19,20,6,4,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,10,0,0,0,0,3,0,0,0,0,0,7,9,16,25,6,4,0,70
POA4735,0,16,85,157,57,9,4,13,345,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,18,5,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,22,13,5,3,0,4,0,0,4,29,0,0,3,3,0,0,0,0,7,10,44,99,161,59,13,6,15,409
POA4736,0,0,6,19,9,0,3,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,13,19,9,0,3,3,49
POA4737,6,55,310,1255,742,109,25,64,2576,0,0,22,18,0,0,0,3,38,0,0,7,0,0,0,0,0,3,0,0,24,17,0,0,0,3,49,0,10,66,19,0,0,0,29,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,66,19,0,0,0,29,126,4,7,0,8,0,0,0,27,42,3,0,3,0,0,0,0,0,5,16,74,411,1293,744,115,25,116,2795
POA4738,3,27,68,187,73,15,3,7,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,8,35,74,187,73,15,3,8,405
POA4739,5,10,26,62,28,9,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,6,9,26,64,28,9,0,7,147
POA4740,28,225,1742,10934,8705,1215,196,475,23506,12,285,1184,541,66,3,4,90,2193,9,169,427,335,48,11,0,30,1032,21,455,1610,879,114,11,3,125,3221,16,206,682,278,19,0,3,65,1253,0,3,26,14,6,0,0,7,46,0,48,62,163,17,3,0,8,295,0,0,0,0,0,0,0,0,0,12,250,764,451,34,3,3,75,1599,42,129,49,23,14,3,0,70,327,7,14,30,34,7,3,5,55,153,109,1071,4202,12316,8868,1234,213,791,28809
POA4741,15,93,358,1008,568,114,22,73,2260,0,3,3,3,9,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,3,3,9,0,0,4,16,0,3,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,13,20,4,9,8,0,0,15,71,0,3,0,7,5,4,0,4,28,30,121,371,1032,586,121,24,97,2382
POA4742,3,11,36,97,109,3,7,13,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,8,0,8,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,3,4,22,45,100,109,10,8,19,301
POA4743,0,3,7,104,32,0,3,4,150,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,17,104,32,3,3,3,175
POA4744,3,22,67,895,944,98,36,38,2106,0,10,27,54,0,0,0,4,92,0,0,55,118,7,0,0,3,185,0,10,82,169,10,0,0,7,280,0,12,66,59,6,0,0,3,145,0,9,0,3,0,0,0,0,14,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,22,77,56,6,0,0,8,172,3,21,0,3,0,0,0,0,31,0,0,0,0,0,0,0,3,4,12,69,225,1130,962,98,42,51,2590
POA4745,0,11,18,423,234,37,4,14,739,0,0,0,4,0,0,0,0,9,0,0,7,8,0,0,0,0,15,0,3,12,6,0,0,0,0,22,0,0,17,19,0,0,0,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,0,0,0,3,43,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,12,45,455,232,37,6,21,812
POA4746,0,0,6,345,85,12,4,3,461,0,0,34,0,0,0,0,0,34,0,0,0,5,0,0,0,0,6,0,0,33,5,0,0,0,0,39,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,9,4,0,0,0,0,15,0,0,53,355,85,12,4,6,519
POA4750,0,9,87,659,867,81,10,23,1737,0,5,27,21,0,0,0,0,58,0,0,7,16,0,0,0,4,34,0,5,36,38,0,0,0,8,93,0,11,22,13,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,11,0,0,0,3,49,4,6,0,3,0,0,0,3,20,3,21,4,4,4,0,0,0,33,6,56,145,718,874,79,10,37,1930
POA4751,0,7,91,671,588,74,7,24,1462,0,3,11,7,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,18,7,0,0,0,0,25,0,3,20,7,0,0,0,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,7,0,0,0,8,35,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,18,129,693,583,76,7,33,1534
POA4753,0,14,79,420,696,76,4,15,1306,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,91,421,702,76,4,20,1319
POA4754,3,13,56,293,260,32,3,23,686,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,3,3,0,0,0,0,11,15,0,0,0,0,3,0,0,3,10,3,17,75,300,260,32,3,35,733
POA4756,3,24,48,96,54,4,0,5,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,26,49,96,51,4,0,5,243
POA4757,3,11,36,45,16,0,0,3,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,5,10,37,45,18,0,0,3,122
POA4798,6,9,46,135,39,3,0,11,240,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,9,44,137,39,3,0,11,252
POA4799,3,18,76,151,63,9,3,6,325,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,5,0,0,0,7,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,5,18,11,11,3,0,0,6,49,0,0,0,0,0,0,0,0,0,9,34,88,163,68,9,3,11,389
POA4800,10,86,381,1417,826,123,35,97,2970,0,20,33,27,0,0,0,11,87,0,12,12,3,0,0,0,0,28,0,27,46,29,0,0,0,11,114,0,15,88,8,0,0,0,6,127,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,92,8,0,0,0,6,135,8,11,4,5,0,0,0,8,41,0,3,0,11,7,3,0,25,48,20,148,531,1470,828,122,39,146,3303
POA4801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4802,7,42,124,935,761,102,20,50,2036,4,13,37,62,16,0,0,4,130,0,27,213,142,17,0,0,11,405,4,33,249,204,31,0,0,12,538,5,28,210,111,6,3,0,17,376,3,7,107,19,0,0,0,3,143,0,0,19,10,0,0,0,0,27,0,0,0,0,0,0,0,0,3,4,32,341,134,8,3,0,22,549,23,30,15,7,5,0,0,14,94,3,12,38,23,6,0,0,8,88,39,144,762,1310,806,108,23,105,3300
POA4803,0,0,0,12,3,0,0,7,21,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,32,18,0,0,0,0,30,85,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,40,19,0,0,0,0,30,100,0,0,0,0,0,0,0,0,6,0,8,4,3,3,0,0,0,21,0,53,26,18,4,0,0,42,149
POA4804,0,16,93,313,142,34,6,19,619,0,3,8,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,3,12,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,3,7,0,4,0,3,0,0,0,0,11,3,24,102,320,140,34,9,22,646
POA4805,17,105,489,1514,909,116,25,87,3261,13,37,89,37,3,0,0,13,191,0,8,32,11,0,0,0,9,59,13,38,123,48,3,0,0,23,250,7,33,103,30,11,0,0,9,196,0,0,11,4,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,32,118,35,11,0,0,12,216,25,58,18,8,4,4,3,11,129,0,7,4,11,3,0,0,7,29,67,250,746,1616,923,122,29,137,3884
POA4806,5,29,210,720,310,41,8,39,1358,0,4,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,14,0,4,35,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,3,0,0,0,0,41,3,25,7,6,3,0,0,3,43,0,0,0,3,0,0,0,0,6,15,55,256,729,311,41,8,43,1459
POA4807,3,80,484,2007,846,99,14,85,3617,0,0,23,3,0,0,0,0,24,0,0,6,0,0,0,0,0,11,0,0,32,3,0,0,0,0,33,11,74,311,46,7,0,0,21,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,69,311,49,7,0,0,21,472,16,25,10,9,0,0,3,7,77,0,3,4,3,3,0,0,29,39,37,184,844,2059,860,105,12,142,4236
POA4808,0,8,56,240,97,14,0,3,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,61,245,97,14,0,4,428
POA4809,4,30,71,176,66,12,0,10,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,12,0,0,0,0,0,3,0,0,3,9,29,73,177,71,17,0,14,388
POA4810,21,82,819,1762,985,325,84,85,4155,5,70,543,56,9,0,0,32,717,3,175,619,185,14,3,4,19,1024,4,253,1162,244,25,3,7,49,1744,0,113,454,119,8,0,3,45,742,0,57,527,150,4,0,0,25,767,12,117,698,557,3,3,0,29,1425,0,0,0,0,0,0,0,0,3,12,286,1676,834,20,3,3,99,2935,27,35,21,6,0,0,0,3,110,3,9,12,19,7,0,0,5,58,70,666,3688,2854,1038,331,97,247,8987
POA4811,7,61,267,1601,1451,238,31,70,3717,4,27,117,66,3,0,0,5,219,3,15,23,8,0,0,0,0,48,4,42,142,77,3,0,0,5,269,4,51,66,16,0,0,0,8,140,0,37,167,4,0,0,0,3,214,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,93,238,17,4,0,0,13,368,19,26,3,7,0,3,0,5,59,0,0,9,3,0,0,0,0,15,36,215,652,1701,1459,241,31,93,4419
POA4812,3,50,714,2544,1016,288,73,77,4763,11,104,969,83,7,3,0,36,1214,0,51,674,141,3,0,3,18,892,11,159,1644,223,10,3,3,57,2106,16,188,334,93,3,0,0,26,667,0,0,83,24,0,0,0,3,114,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,20,187,418,120,3,3,0,32,781,5,17,3,4,0,0,0,3,44,0,3,10,8,3,0,0,3,26,43,413,2783,2895,1038,296,79,170,7713
POA4814,12,65,397,6270,5318,822,193,222,13294,29,144,590,134,16,3,0,45,960,0,43,210,124,19,3,5,14,422,33,194,801,263,30,5,5,51,1381,8,60,100,19,0,0,0,11,196,0,20,193,11,0,0,0,3,222,0,0,3,13,0,0,0,0,16,0,0,0,0,0,0,0,0,3,8,74,294,38,3,0,0,18,433,0,3,3,6,3,0,0,5,27,0,0,3,12,7,0,0,5,21,44,338,1500,6590,5358,831,200,304,15158
POA4815,7,31,305,3664,2052,351,76,136,6624,3,21,87,50,3,0,0,29,189,0,3,30,31,0,0,0,4,65,3,20,118,84,3,0,0,33,259,0,0,46,33,3,0,0,0,89,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,54,33,3,0,0,0,99,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,5,12,7,54,478,3785,2063,355,79,179,7001
POA4816,17,159,539,1171,644,122,38,68,2768,0,9,30,22,14,0,5,4,78,0,5,12,3,0,0,0,0,22,0,20,36,22,14,0,5,4,100,0,8,30,3,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,3,0,0,0,0,42,29,63,25,10,6,0,0,14,145,0,3,14,16,7,3,0,5,52,53,250,642,1216,676,127,42,87,3097
POA4817,6,29,180,3917,4323,541,75,161,9251,0,34,322,118,59,3,0,25,562,3,27,75,79,11,0,0,3,197,0,62,400,199,67,3,0,28,758,0,9,27,7,3,0,0,3,47,0,0,17,8,0,0,0,0,21,0,0,9,0,0,0,0,0,6,0,3,0,3,0,0,0,0,8,0,20,52,16,3,0,0,3,87,3,36,3,3,0,0,0,3,49,0,3,0,5,5,0,0,9,22,16,142,636,4140,4404,544,82,203,10164
POA4818,9,70,400,3069,4585,440,72,169,8818,0,4,64,107,7,0,0,8,188,0,0,9,27,3,0,0,3,38,0,8,71,127,9,0,0,8,227,0,0,9,9,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,15,42,90,16,10,10,0,0,12,168,0,6,6,9,12,0,0,13,42,51,175,499,3223,4612,447,70,200,9274
POA4819,6,43,203,388,121,21,3,23,812,0,9,3,4,0,0,0,0,16,0,0,5,8,0,0,0,0,17,0,9,12,17,0,0,0,3,34,14,19,60,11,0,0,0,4,100,0,0,10,3,0,0,0,0,18,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,14,24,74,18,0,0,0,4,131,3,3,3,3,0,0,0,0,14,0,0,13,5,0,0,0,24,37,20,82,305,428,121,21,3,55,1024
POA4820,12,99,600,1572,891,167,52,105,3498,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,10,0,15,96,12,3,0,0,9,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,15,94,12,3,0,0,9,144,14,22,5,12,7,0,3,9,69,0,0,5,0,0,0,0,0,8,27,140,716,1605,896,170,53,131,3732
POA4821,0,10,74,134,75,16,5,17,328,0,3,34,51,42,11,3,11,150,0,0,0,0,0,0,0,0,0,0,3,34,51,42,11,3,11,150,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,16,0,9,115,196,123,24,9,22,504
POA4822,0,13,45,131,58,15,9,10,271,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,10,4,26,45,134,60,15,7,7,295
