POA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
POA4037,0,0,0,0,..,6,0,6,0,6,..,8,0,8,0,8,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,39,5,45,0,44,..,197,13,211,5,212,..,8,0,8,112,117,3617,205,13,215,114,3951,3677,..,..,..,..,3677,..,38,0,38,0,38,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,5,4,7,0,7,..,4,0,4,0,4,..,19,5,23,0,23,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,17,0,17,0,17,..,4,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,23,0,23,0,21,..,22,0,23,0,23,..,6,3,5,0,5,..,3,0,3
POA4051,0,14,0,14,..,51,3,51,0,51,..,82,4,89,0,89,..,10,0,10,0,10,..,13,3,12,0,12,..,10,0,10,0,10,..,23,7,32,0,30,..,185,34,221,11,228,..,1192,118,1310,16,1328,..,18,0,20,693,716,11708,1209,124,1333,708,13752,11624,..,..,..,..,11624,..,17,0,18,0,18,..,13,0,19,0,19,..,3,0,0,0,0,..,63,14,70,0,73,..,126,22,148,0,148,..,4,8,14,0,14,..,190,41,234,0,233,..,11,0,11,0,11,..,17,0,17,0,17,..,70,3,74,0,74,..,47,3,54,0,54,..,22,3,21,0,21,..,11,0,11,0,11,..,33,3,38,0,38,..,25,0,26,0,30,..,15,0,15,0,15,..,0,0,3,0,3,..,100,4,106,0,106,..,187,15,195,0,199,..,94,17,105,0,110,..,45,7,55,0,52,..,25,9,32
POA4053,0,17,0,17,..,118,8,126,0,129,..,111,18,127,0,135,..,40,4,46,0,46,..,20,0,21,0,21,..,4,0,4,0,4,..,32,4,42,0,42,..,364,68,433,8,436,..,1940,233,2170,24,2193,..,40,3,40,820,868,18187,1980,237,2209,847,21243,19250,..,..,..,..,19250,..,56,0,62,0,62,..,42,3,45,0,45,..,7,0,7,0,7,..,98,25,126,0,124,..,226,34,254,0,255,..,12,8,17,0,17,..,330,61,397,5,395,..,10,0,10,0,10,..,29,0,33,0,33,..,66,3,72,6,75,..,83,0,83,0,80,..,42,3,40,3,42,..,16,0,18,0,18,..,94,6,104,0,104,..,39,10,42,0,42,..,24,0,24,0,24,..,6,0,4,0,4,..,47,4,49,0,49,..,220,25,247,0,247,..,278,39,313,0,314,..,75,11,87,0,87,..,46,7,54
POA4054,0,0,0,0,..,17,0,24,0,22,..,36,3,40,0,40,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,8,0,8,..,102,39,138,3,143,..,366,63,433,5,438,..,13,6,17,205,223,5906,384,68,450,213,6571,6291,..,..,..,..,6291,..,17,0,17,0,17,..,16,6,27,0,25,..,0,0,0,0,0,..,14,10,20,0,20,..,23,8,26,0,26,..,0,0,0,0,0,..,34,13,47,0,47,..,3,0,3,0,3,..,19,0,18,0,21,..,25,0,25,0,25,..,29,0,29,0,29,..,6,0,6,0,5,..,0,0,0,0,0,..,11,0,13,0,13,..,7,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,25,3,24,0,24,..,30,0,30,0,27,..,16,0,17,0,17,..,0,0,0
POA4055,0,3,0,3,..,13,0,13,0,13,..,31,0,36,3,34,..,7,0,7,0,7,..,5,3,9,0,9,..,0,0,0,0,0,..,8,0,3,0,3,..,109,20,134,7,139,..,558,54,603,10,618,..,15,0,14,283,303,9285,569,55,621,293,10204,9323,..,..,..,..,9323,..,39,3,41,0,41,..,17,3,16,0,16,..,0,0,0,0,0,..,22,3,28,0,28,..,42,10,46,0,46,..,6,0,6,0,6,..,68,9,79,0,76,..,0,0,0,0,0,..,16,0,16,0,16,..,18,0,18,0,23,..,49,0,50,0,50,..,11,0,11,0,11,..,3,0,3,0,3,..,18,4,24,0,24,..,18,3,24,0,24,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,8,0,8,..,52,7,65,0,65,..,29,7,37,0,35,..,30,0,34,0,34,..,11,0,11
POA4059,0,9,0,9,..,40,3,46,0,46,..,43,8,51,0,51,..,6,0,6,0,6,..,10,3,16,0,16,..,9,0,9,0,9,..,30,11,42,0,48,..,145,32,174,3,178,..,1426,318,1741,3,1744,..,13,19,28,533,566,4418,1434,338,1773,541,6728,4442,..,..,..,..,4442,..,12,0,12,0,12,..,99,123,225,3,223,..,3,0,3,0,3,..,146,18,163,0,163,..,425,85,510,0,510,..,39,22,61,0,61,..,608,123,731,0,731,..,0,0,0,0,0,..,8,0,8,0,8,..,25,0,25,0,25,..,47,0,48,0,48,..,11,0,11,0,11,..,24,4,30,0,30,..,35,3,39,0,39,..,9,5,8,0,8,..,23,0,19,0,19,..,10,0,9,0,9,..,30,3,31,0,31,..,126,18,141,0,141,..,60,13,77,0,77,..,35,7,38,0,45,..,60,22,83
POA4060,0,3,0,3,..,8,0,8,0,8,..,31,0,33,0,33,..,3,0,3,0,3,..,6,0,6,0,6,..,0,0,0,0,0,..,5,0,5,0,5,..,81,9,89,7,98,..,396,43,442,4,446,..,10,0,10,286,296,5771,410,43,457,288,6513,5712,..,..,..,..,5712,..,5,0,11,0,11,..,3,4,3,0,3,..,0,0,0,0,0,..,19,7,22,0,22,..,36,3,41,0,41,..,0,0,0,0,0,..,55,8,71,0,71,..,3,0,3,0,3,..,9,0,9,0,9,..,21,3,23,0,23,..,26,0,26,0,26,..,3,0,3,0,3,..,0,0,3,0,3,..,20,3,25,0,21,..,7,3,10,0,10,..,10,0,10,0,10,..,4,0,4,0,4,..,10,3,14,0,18,..,52,11,64,3,66,..,42,7,47,0,53,..,19,0,19,0,19,..,14,4,14
POA4061,0,3,0,3,..,20,0,20,0,20,..,42,6,49,0,49,..,11,0,11,0,11,..,13,0,12,0,12,..,0,0,0,0,0,..,5,0,8,0,8,..,84,19,100,3,109,..,571,63,632,13,645,..,11,3,17,267,287,7198,582,67,644,277,8120,7466,..,..,..,..,7466,..,32,0,32,0,32,..,6,0,6,0,6,..,0,0,0,0,0,..,13,3,19,0,19,..,62,24,87,3,92,..,7,4,5,0,5,..,83,29,110,3,113,..,7,0,11,0,11,..,16,0,16,0,16,..,44,7,45,0,45,..,56,0,55,0,55,..,11,0,11,0,11,..,5,0,5,0,5,..,21,7,22,0,22,..,6,3,9,0,9,..,9,0,7,0,7,..,0,0,0,0,0,..,13,0,12,0,12,..,46,9,55,0,55,..,44,0,39,0,39,..,40,5,43,0,43,..,13,3,21
POA4064,0,4,0,4,..,22,0,22,0,22,..,41,3,44,0,46,..,8,0,11,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,5,3,9,0,9,..,70,11,80,3,84,..,507,75,584,8,591,..,9,3,10,338,350,4392,515,77,594,345,5338,4499,..,..,..,..,4499,..,9,0,9,0,9,..,12,5,16,0,16,..,0,0,0,0,0,..,18,3,26,0,23,..,74,15,90,0,91,..,11,3,8,0,8,..,98,18,124,3,122,..,3,0,3,0,3,..,12,0,12,0,12,..,41,0,44,0,44,..,34,0,36,0,36,..,10,0,11,0,11,..,0,0,0,0,0,..,18,3,22,0,22,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,14,0,14,..,40,3,46,0,46,..,66,14,82,0,82,..,26,3,27,0,27,..,7,5,17
POA4065,0,0,0,0,..,3,0,3,0,3,..,25,0,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,45,6,47,0,48,..,224,26,252,0,255,..,5,0,5,190,191,4121,234,26,256,188,4566,4353,..,..,..,..,4353,..,18,0,21,0,21,..,5,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,29,3,35,0,35,..,0,0,0,0,0,..,37,5,41,0,41,..,0,0,0,0,0,..,11,0,11,0,11,..,45,0,45,0,45,..,24,0,24,0,24,..,11,0,11,0,11,..,4,0,4,0,4,..,0,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,10,0,10,..,36,3,35,0,35,..,3,0,3,0,3,..,8,3,7
POA4066,0,17,0,17,..,87,0,87,0,87,..,101,8,111,0,106,..,26,0,25,0,25,..,14,4,21,0,21,..,3,0,3,0,3,..,17,0,24,0,24,..,190,15,202,3,207,..,1400,133,1537,10,1549,..,11,0,14,607,621,5995,1410,136,1550,622,8164,6110,..,..,..,..,6110,..,14,0,14,0,14,..,23,4,31,0,31,..,3,0,3,0,3,..,117,16,131,0,133,..,494,67,565,5,571,..,37,8,52,0,52,..,648,93,748,4,750,..,3,0,3,0,3,..,15,0,12,0,18,..,53,0,50,0,50,..,50,0,51,0,53,..,9,0,15,0,15,..,11,0,14,0,14,..,31,4,38,0,38,..,19,0,24,0,24,..,9,3,12,0,12,..,7,0,7,0,7,..,72,0,72,0,71,..,151,6,158,0,162,..,50,5,48,0,48,..,44,8,50,0,50,..,44,12,54
POA4067,7,165,0,169,..,264,20,282,3,289,..,95,10,104,0,104,..,23,0,23,0,23,..,16,0,16,0,16,..,13,3,12,0,12,..,92,23,120,0,120,..,134,19,155,0,155,..,1901,201,2100,9,2108,..,7,0,4,355,360,2628,1906,197,2104,363,5099,2569,..,..,..,..,2569,..,3,0,3,0,3,..,22,6,27,0,27,..,0,0,0,0,0,..,120,10,127,0,127,..,798,81,881,0,880,..,61,17,77,0,80,..,983,99,1089,3,1087,..,0,0,3,0,3,..,11,0,11,0,11,..,33,3,34,0,40,..,41,4,48,0,48,..,8,0,11,0,11,..,37,0,34,0,34,..,38,0,38,0,38,..,4,0,4,0,4,..,27,0,23,0,23,..,12,0,12,0,12,..,26,3,33,0,33,..,147,4,147,0,152,..,14,0,14,0,14,..,36,12,46,0,46,..,33,12,49
POA4068,8,43,0,43,..,160,20,177,0,177,..,155,22,175,0,176,..,62,4,66,0,66,..,14,5,16,0,16,..,3,0,3,0,3,..,55,8,63,0,63,..,262,36,297,21,316,..,2509,296,2808,28,2837,..,22,3,22,569,591,8175,2532,298,2829,596,11602,8247,..,..,..,..,8247,..,23,0,23,0,23,..,44,47,94,0,94,..,0,0,0,0,0,..,200,39,238,0,238,..,735,133,873,3,873,..,39,9,47,0,47,..,971,184,1152,3,1159,..,3,0,9,0,9,..,19,0,19,0,19,..,70,3,74,0,74,..,91,4,96,0,96,..,32,0,29,0,29,..,22,4,23,0,23,..,114,4,122,4,122,..,26,4,33,0,33,..,38,0,42,0,42,..,12,0,16,0,16,..,97,3,104,0,106,..,321,18,335,5,342,..,35,3,39,0,42,..,103,21,118,0,119,..,112,37,145
POA4069,0,8,0,8,..,45,0,46,0,46,..,121,3,121,0,127,..,52,0,52,0,52,..,17,0,20,0,20,..,9,0,9,0,9,..,43,0,46,0,46,..,236,22,264,7,272,..,2059,166,2227,26,2250,..,47,0,47,605,650,13593,2105,166,2272,630,16491,13891,..,..,..,..,13891,..,108,0,113,0,109,..,13,0,8,0,14,..,0,0,0,0,0,..,143,25,169,0,169,..,373,74,447,3,452,..,29,3,28,0,28,..,547,100,649,3,651,..,8,0,8,0,8,..,60,0,58,0,58,..,94,0,94,0,94,..,155,3,161,0,161,..,33,3,30,0,32,..,38,4,42,0,42,..,71,3,74,0,74,..,19,0,17,0,24,..,71,3,78,0,75,..,18,0,18,0,18,..,40,3,45,0,45,..,259,17,270,4,277,..,48,3,52,0,52,..,103,9,107,3,109,..,88,41,127
POA4070,0,0,0,0,..,21,0,21,0,21,..,34,6,41,0,41,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,13,0,13,..,85,10,97,0,93,..,603,39,642,5,645,..,11,0,11,169,184,4860,610,42,654,172,5691,5013,..,..,..,..,5013,..,63,0,63,0,63,..,4,0,4,0,4,..,0,0,0,0,0,..,21,0,21,0,21,..,61,15,80,0,80,..,5,0,5,0,5,..,84,15,105,0,105,..,0,0,0,0,0,..,20,0,20,0,20,..,40,3,41,0,41,..,28,0,28,0,28,..,0,0,0,0,0,..,0,0,0,0,0,..,29,0,30,0,30,..,14,3,17,0,17,..,39,3,40,0,40,..,4,0,4,0,4,..,28,0,30,0,30,..,112,7,120,0,120,..,14,0,14,0,14,..,16,0,17,0,22,..,25,13,33
POA4072,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,12,0,12,..,167,3,171,3,170,..,0,0,0,15,15,753,167,3,171,16,946,951,..,..,..,..,951,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,36,5,41,0,41,..,83,3,84,0,84,..,0,0,0,0,0,..,121,4,123,0,123,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,20,0,20,0,20,..,0,0,0,0,0,..,10,0,11,0,11,..,11,0,11
POA4073,0,7,0,7,..,24,0,24,0,24,..,33,4,39,0,39,..,22,3,24,0,24,..,4,0,4,0,4,..,0,0,0,0,0,..,97,23,113,0,118,..,84,14,99,3,97,..,883,89,974,5,977,..,5,0,5,93,97,3269,892,89,977,95,4352,3503,..,..,..,..,3503,..,25,0,25,0,25,..,21,0,21,0,21,..,0,0,0,0,0,..,58,13,69,0,69,..,131,28,157,0,157,..,10,3,17,0,17,..,203,46,242,0,242,..,8,0,5,0,5,..,12,0,15,0,15,..,27,4,27,0,27,..,41,0,45,0,42,..,3,0,3,0,3,..,19,0,19,0,21,..,53,0,59,0,59,..,27,7,31,0,31,..,44,0,46,0,46,..,3,0,3,0,3,..,39,6,44,0,44,..,185,17,202,0,203,..,17,0,18,0,18,..,14,3,20,0,20,..,41,5,46
POA4074,0,13,0,13,..,81,0,81,0,81,..,60,0,62,0,62,..,96,0,96,0,96,..,15,5,23,0,23,..,6,0,6,0,6,..,279,58,333,4,342,..,186,42,227,10,233,..,2074,283,2356,23,2382,..,16,3,22,324,342,8981,2095,285,2381,343,11705,9009,..,..,..,..,9009,..,51,0,50,0,51,..,86,15,103,3,103,..,0,0,0,0,0,..,172,56,230,0,230,..,343,106,447,3,451,..,20,4,22,0,22,..,532,163,695,3,696,..,10,0,10,0,10,..,21,0,21,0,21,..,39,0,42,0,42,..,60,0,62,0,58,..,18,0,14,0,14,..,28,3,30,0,30,..,111,8,117,0,117,..,16,0,23,0,23,..,68,3,71,0,71,..,8,3,10,0,12,..,50,3,56,0,54,..,287,20,306,3,309,..,33,3,39,0,39,..,73,5,76,0,82,..,49,25,73
POA4075,0,11,0,11,..,74,3,72,0,72,..,80,12,91,0,98,..,29,7,30,0,30,..,9,3,17,0,17,..,5,3,8,0,8,..,247,63,312,0,311,..,245,40,292,8,298,..,1490,229,1717,20,1737,..,24,3,23,553,579,8980,1518,227,1748,570,11301,9411,..,..,..,..,9411,..,22,0,22,0,22,..,45,12,62,0,62,..,3,0,3,0,3,..,60,11,68,0,69,..,130,27,159,3,163,..,9,3,13,0,13,..,196,41,239,4,244,..,3,0,3,0,3,..,18,0,18,0,18,..,54,4,57,0,57,..,43,7,46,0,45,..,14,0,16,0,16,..,17,3,19,0,19,..,80,5,80,0,79,..,37,10,51,0,51,..,22,0,29,0,29,..,17,0,23,0,23,..,23,0,23,0,23,..,197,25,225,0,226,..,46,3,53,0,53,..,62,8,66,0,66,..,53,26,80
POA4076,0,3,0,3,..,26,3,32,0,32,..,27,4,28,0,32,..,20,10,31,0,31,..,4,3,8,0,8,..,0,0,0,0,0,..,270,126,395,0,399,..,97,28,129,3,128,..,742,232,970,9,977,..,11,3,10,2851,2864,1441,754,234,988,2858,5285,1177,..,..,..,..,1177,..,3,0,3,0,3,..,30,17,45,0,45,..,0,0,0,0,0,..,9,18,28,0,28,..,20,0,20,0,17,..,3,0,4,0,4,..,31,14,52,0,53,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,7,0,7,..,8,0,8,0,8,..,5,0,5,0,5,..,21,14,33,0,33,..,28,4,34,0,34,..,40,3,48,0,48,..,4,0,8,0,8,..,9,0,9,0,9,..,14,0,15,0,15,..,113,22,134,0,134,..,11,3,11,0,15,..,0,0,3,0,3,..,0,0,3
POA4077,3,22,0,20,..,200,17,215,9,223,..,119,23,144,0,144,..,70,6,78,0,78,..,6,3,8,0,8,..,3,0,6,0,6,..,2220,1127,3352,26,3369,..,1087,338,1422,30,1453,..,5305,1789,7098,77,7171,..,52,23,76,1309,1384,6355,5359,1814,7174,1383,14915,6670,..,..,..,..,6670,..,3,0,3,0,3,..,199,59,256,3,257,..,7,0,7,0,7,..,67,39,99,0,103,..,129,67,201,4,202,..,11,5,19,0,19,..,206,112,320,6,322,..,12,4,20,0,20,..,16,0,16,0,23,..,28,0,28,0,28,..,17,0,17,0,17,..,5,3,5,0,5,..,64,28,96,0,98,..,153,13,173,0,173,..,105,25,133,0,134,..,53,3,55,0,55,..,25,3,34,0,34,..,65,9,69,0,69,..,471,83,556,3,558,..,29,6,32,0,32,..,19,3,20,0,20,..,27,14,42
POA4078,0,9,0,9,..,136,7,146,0,148,..,96,17,116,0,114,..,60,0,67,0,67,..,11,0,11,0,11,..,3,0,3,0,3,..,632,203,835,0,833,..,463,76,542,17,562,..,2936,492,3424,28,3455,..,32,9,38,598,635,8359,2963,498,3460,629,12449,8881,..,..,..,..,8881,..,49,0,51,0,51,..,46,11,53,0,53,..,3,0,3,0,9,..,64,5,68,0,67,..,212,79,292,5,300,..,8,0,14,0,14,..,291,84,373,5,384,..,7,3,12,0,12,..,30,0,30,0,30,..,38,0,39,0,39,..,27,0,32,0,30,..,6,3,7,0,5,..,62,8,64,0,64,..,167,10,181,3,183,..,87,10,98,0,98,..,173,14,189,0,189,..,6,0,11,0,11,..,116,5,123,0,123,..,613,55,667,3,667,..,30,0,31,0,31,..,34,6,38,0,38,..,62,21,85
POA4101,6,20,0,20,..,67,4,75,0,73,..,178,13,194,0,197,..,25,0,27,0,27,..,28,9,38,0,38,..,24,0,22,0,22,..,155,49,206,0,206,..,315,27,342,9,351,..,2795,411,3205,22,3224,..,29,3,29,1100,1132,7090,2819,418,3233,1119,11451,6716,..,..,..,..,6716,..,10,0,10,0,10,..,58,15,74,0,74,..,5,0,5,0,5,..,226,38,265,3,262,..,606,109,717,3,718,..,32,7,37,0,37,..,863,153,1017,6,1021,..,8,0,8,0,8,..,30,0,30,0,30,..,127,0,128,5,126,..,73,3,80,0,80,..,322,139,461,5,466,..,19,0,25,0,25,..,80,0,82,0,82,..,17,0,17,0,17,..,59,4,64,0,64,..,26,5,31,0,31,..,89,3,87,0,88,..,294,13,309,0,307,..,81,6,87,0,87,..,80,12,92,0,92,..,143,51,197
POA4102,0,5,0,5,..,29,0,26,0,28,..,65,12,81,0,82,..,9,0,9,0,9,..,24,9,32,0,29,..,7,0,4,0,4,..,80,23,101,0,104,..,102,24,126,3,128,..,989,176,1164,12,1174,..,16,0,19,388,409,2425,1004,175,1181,404,4016,2121,..,..,..,..,2121,..,4,0,4,0,4,..,20,11,26,0,26,..,0,0,0,0,0,..,48,17,65,0,70,..,183,31,216,0,219,..,10,0,10,0,10,..,246,51,296,4,298,..,4,3,5,0,5,..,0,0,0,0,0,..,38,3,39,0,39,..,24,0,24,0,24,..,61,15,79,0,79,..,9,4,11,0,11,..,28,0,29,0,29,..,11,0,11,0,11,..,21,0,24,0,24,..,8,0,8,0,8,..,32,3,36,0,36,..,110,7,119,0,119,..,26,3,33,0,33,..,21,6,24,0,24,..,54,19,80
POA4103,0,13,0,13,..,60,0,60,0,60,..,78,7,84,0,91,..,27,9,35,0,35,..,12,3,11,0,11,..,5,0,9,0,9,..,91,24,118,0,118,..,247,34,278,3,279,..,1422,197,1621,16,1632,..,11,3,14,461,480,5016,1432,203,1631,474,7119,5065,..,..,..,..,5065,..,4,0,6,0,6,..,44,5,47,0,47,..,0,0,0,0,0,..,63,3,64,0,64,..,227,27,253,0,255,..,3,0,6,0,6,..,297,33,327,0,330,..,4,0,3,0,3,..,11,0,11,0,11,..,46,0,46,0,43,..,27,0,27,0,28,..,87,19,105,0,105,..,15,0,16,0,16,..,59,3,56,0,56,..,35,3,38,0,38,..,33,3,37,0,37,..,3,7,7,0,7,..,63,3,68,0,68,..,208,20,229,0,229,..,37,7,50,0,49,..,43,10,52,0,52,..,30,7,35
