POA_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
POA4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,3,0,0,0,3,0,3,0,27,0,12,0,5,0,46,10,25,32,71,42,53,41,22,14,314,196,379,353,860,379,450,298,170,89,3171,0,0,0,0,0,0,0,0,0,0,175,273,292,644,343,332,205,110,91,2460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,0,0,0,15,0,0,0,0,0,0,0,0,0,0
POA4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,3,4,0,0,0,28,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,3,4,10,69,3,7,6,3,5,114,17,20,34,151,65,102,91,45,25,552,135,207,371,1052,505,634,574,302,130,3903,0,0,0,0,0,0,0,0,0,0,110,164,289,612,302,452,321,200,127,2569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,3,0,4,0,0,17,0,0,0,5,0,0,0,0,0,5
POA4226,0,0,0,3,0,9,3,5,0,24,0,3,0,7,3,0,9,3,0,25,0,4,16,32,9,10,10,0,0,87,4,7,8,5,0,4,0,0,0,29,0,0,0,0,5,0,0,0,0,6,0,0,0,6,5,3,0,0,0,14,4,3,16,27,15,15,13,0,0,87,0,0,0,6,5,3,0,3,0,17,0,6,3,9,7,3,6,0,0,39,0,0,3,10,6,3,5,0,0,25,3,19,47,121,63,54,56,46,10,423,59,79,123,243,122,124,87,58,56,949,910,1944,2180,3878,2002,1761,1528,838,347,15381,0,0,0,0,0,0,0,0,0,0,783,1458,1455,2338,1189,1081,890,511,342,10045,0,0,3,5,0,0,0,0,0,8,0,0,0,15,14,6,0,3,0,40,0,0,0,0,3,0,3,0,0,13,3,4,3,25,11,13,9,5,0,66,0,0,0,0,3,0,0,0,0,3
POA4227,0,0,0,0,3,0,0,3,0,10,0,3,3,10,0,3,3,0,0,20,0,4,3,16,0,0,0,0,0,26,0,4,4,9,5,4,0,0,0,22,0,0,0,3,0,3,0,0,0,10,0,0,0,0,3,0,0,0,0,9,0,0,7,23,9,3,3,0,0,50,0,0,0,4,4,3,0,0,0,22,0,0,0,11,3,0,0,3,0,23,0,0,0,13,3,0,3,0,0,21,0,33,32,114,45,27,28,25,7,299,35,87,74,178,68,47,61,46,55,652,688,1605,1583,2966,1338,834,698,339,101,10148,0,0,0,0,0,0,0,0,0,0,584,1248,1200,1961,808,641,432,150,48,7059,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,3,4,10,46,6,8,0,0,0,74,0,0,0,3,0,3,0,0,0,16
POA4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,4,10,11,6,4,4,41,9,24,23,28,30,27,21,12,3,168,150,400,340,515,424,403,275,109,47,2659,0,0,0,0,0,0,0,0,0,0,134,330,259,415,309,273,147,61,55,1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0
POA4229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,26,3,0,0,0,0,0,30,0,0,169,7,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4230,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,11,3,4,0,6,0,28,3,3,9,13,11,5,6,7,3,53,35,59,92,240,75,83,93,69,16,775,0,0,0,0,0,0,0,0,0,0,15,41,56,128,42,54,55,52,20,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA4270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,4,5,9,8,0,0,26,5,32,20,51,46,37,16,3,0,215,98,299,222,466,358,274,173,55,16,1962,0,0,0,0,0,0,0,0,0,0,85,235,209,349,243,167,87,28,3,1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,4,3,0,23,0,15,12,23,15,20,14,9,3,117,64,222,135,265,190,219,187,97,22,1392,0,0,0,0,0,0,0,0,0,0,56,159,82,215,137,157,129,44,11,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
POA4272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,0,0,0,0,3,0,0,3,5,5,13,12,6,3,53,9,19,16,33,28,38,42,20,11,212,87,294,194,327,356,355,367,175,59,2217,0,0,0,0,0,0,0,0,0,0,70,244,127,223,230,250,240,116,36,1538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
POA4275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,3,7,0,0,14,6,12,25,56,32,22,14,7,4,187,94,216,209,412,284,242,198,60,20,1744,0,0,0,0,0,0,0,0,0,0,87,216,152,309,176,162,95,33,3,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4280,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,8,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,3,4,3,0,22,0,0,0,4,4,6,0,0,0,21,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,3,0,0,0,7,0,3,6,29,27,29,12,5,3,121,35,59,58,134,96,54,48,12,4,504,598,1458,1211,2179,1287,898,658,192,40,8516,0,0,0,0,0,0,0,0,0,0,507,1261,978,1787,859,609,340,97,25,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,3,6,0,3,0,0,0,11,0,0,0,0,3,0,0,0,0,3
POA4285,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,13,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,7,0,3,0,5,0,0,0,0,0,12,0,0,0,14,19,19,14,6,3,82,29,91,95,211,137,135,120,45,21,880,584,1557,1250,2239,1477,1269,1020,422,150,9966,0,0,0,0,0,0,0,0,0,0,580,1438,1027,1931,1072,866,686,343,149,8079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
POA4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,5,3,7,4,0,0,26,18,44,33,148,66,91,49,19,9,474,0,0,0,0,0,0,0,0,0,0,20,42,25,52,49,41,38,19,7,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4300,0,0,0,3,4,3,4,0,0,16,0,7,10,44,18,11,6,5,0,110,0,0,5,17,4,0,0,0,0,25,0,3,0,11,6,0,0,0,0,18,0,0,0,0,0,3,0,0,0,6,0,0,0,4,0,0,0,0,0,3,4,14,17,29,11,12,3,0,0,91,0,4,17,149,91,73,30,5,3,368,0,7,3,7,8,6,0,3,0,42,0,3,6,38,12,8,0,0,0,79,16,133,188,519,269,193,111,41,7,1468,148,243,264,559,243,175,106,46,16,1794,2706,4715,3993,8781,3401,2239,1298,431,105,27674,0,4,12,18,3,0,0,0,0,35,2282,3389,2714,5366,1715,1115,622,211,67,17477,0,4,4,22,0,0,0,0,0,28,0,0,3,10,5,5,5,3,0,24,0,0,0,3,0,5,0,0,0,8,0,3,9,24,3,3,3,0,0,49,0,0,0,23,13,15,8,3,0,64
POA4301,0,0,0,0,0,4,0,0,0,5,0,0,0,8,3,5,0,0,0,19,0,0,0,4,0,0,0,0,0,3,0,3,0,6,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,7,16,5,3,0,0,0,47,0,7,5,34,21,27,5,3,0,105,0,0,0,0,3,0,0,0,0,8,0,3,3,14,4,0,0,0,0,25,19,145,235,475,174,121,49,14,3,1243,88,144,153,265,118,91,41,16,10,927,1536,2551,2193,4149,1505,1144,575,203,43,13914,0,0,4,3,0,0,0,0,0,10,1279,1820,1453,2479,795,681,290,112,49,8961,0,0,0,8,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,9,0,0,0,9,7,7,0,0,0,23
POA4303,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,16,18,33,21,13,6,7,0,111,18,36,31,65,35,31,27,23,9,271,159,301,269,447,251,215,165,109,46,1965,0,0,0,0,0,0,0,0,0,0,127,219,169,294,138,140,112,83,53,1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4304,0,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,3,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,13,0,0,3,3,3,3,3,0,0,13,0,0,0,0,0,0,3,0,3,10,0,0,3,4,0,3,0,0,0,4,0,7,16,66,26,32,20,7,4,181,66,68,109,213,94,80,54,37,9,729,665,1101,1226,2417,1110,994,649,377,112,8640,0,0,0,0,0,0,0,0,0,0,540,922,944,1763,786,727,532,341,137,6698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
POA4305,0,0,0,0,0,3,0,0,0,3,0,6,3,33,6,4,0,0,0,52,0,0,0,8,0,0,0,0,0,8,0,0,4,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,10,3,18,18,6,4,0,0,67,0,0,0,3,0,3,0,0,0,13,0,0,3,4,7,7,5,3,3,31,0,0,3,13,4,3,0,0,0,20,3,31,23,120,63,41,48,19,3,355,146,231,294,624,256,242,164,125,27,2111,2519,4560,4329,8168,3733,3159,2282,1256,427,30442,0,0,0,0,0,0,0,0,0,0,2127,3985,3647,7064,3030,2617,1897,1265,591,26238,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,5,0,0,0,16,3,6,0,0,0,32,0,0,0,0,0,3,0,0,0,5
POA4306,0,0,0,0,0,4,3,0,0,6,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,13,9,9,12,3,0,51,0,0,0,10,4,0,0,0,0,12,0,3,0,10,6,5,8,3,0,36,0,3,3,13,11,7,0,0,0,32,0,8,26,70,50,27,24,21,3,216,53,133,113,295,185,213,123,63,10,1190,1107,2835,2347,4455,2752,2343,1625,587,102,18150,0,0,0,0,0,0,0,0,0,0,1050,2385,1923,3606,2065,1714,1031,315,95,14167,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,7,0,0,0,30,0,0,0,0,4,0,3,0,0,5
POA4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,6,9,17,4,4,56,31,122,87,171,107,117,92,38,11,777,0,0,0,0,0,0,0,0,0,0,32,100,88,156,99,75,59,23,0,633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,15,14,17,10,35,15,27,15,10,0,150,103,224,140,291,211,204,180,119,18,1491,0,0,0,0,0,0,0,0,0,0,72,202,124,270,188,173,134,67,14,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,8,0,4,0,4,0,3,0,0,0,17,5,18,14,37,22,31,32,18,4,182,146,366,291,527,353,455,402,220,75,2834,0,0,0,0,0,0,0,0,0,0,115,327,261,449,319,369,302,195,101,2432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
POA4311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,9,8,16,0,0,0,34,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,4,3,11,0,12,15,5,0,47,38,60,65,109,89,97,85,23,7,568,366,812,636,1081,749,794,641,238,51,5361,0,0,0,0,0,0,0,0,0,0,309,668,530,958,529,514,371,138,52,4076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0
POA4312,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,8,3,8,6,23,19,36,22,7,0,123,50,143,102,212,178,258,256,99,20,1322,0,0,0,0,0,0,0,0,0,0,65,126,81,174,140,176,173,55,12,1004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,12,0,5,3,11,16,18,19,11,4,90,59,133,100,179,151,193,182,119,39,1148,0,0,0,0,0,0,0,0,0,0,56,139,86,192,112,164,136,73,31,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,14,14,38,36,68,49,36,32,9,3,280,151,371,341,566,374,359,315,130,38,2641,0,0,0,0,0,0,0,0,0,0,147,347,278,508,308,303,225,93,80,2281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
POA4341,0,0,0,0,0,3,3,3,0,11,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,3,0,0,14,0,0,0,0,3,0,0,0,0,3,0,0,0,13,10,16,18,8,0,60,34,61,77,126,77,95,71,36,11,599,501,1156,884,1542,964,948,814,355,92,7255,0,0,0,0,0,0,0,0,0,0,409,898,751,1436,833,660,527,226,109,5851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6
