POA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
POA4275,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,29,19,23,46,38,0,0,5,3,0,0,15,218,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,3,6,13,3,4,5,0,0,0,0,0,0,7,42,0,24,47,64,92,104,114,79,8,6,14,10,6,3,33,602
POA4280,0,0,0,3,10,9,37,25,0,3,0,0,0,0,0,87,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,16,3,4,4,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,39,122,267,116,87,111,102,3,10,13,13,9,3,27,911,0,0,4,9,3,3,3,4,0,0,0,0,0,0,4,44,0,0,0,0,13,15,6,3,0,0,0,0,0,0,3,39,0,0,0,0,3,0,5,0,0,0,0,0,0,0,3,14,0,3,11,68,52,87,34,41,11,3,3,7,6,4,4,334,0,82,203,452,408,468,489,325,49,37,47,35,29,23,102,2759
POA4285,0,0,3,9,3,3,26,18,3,4,0,4,0,0,0,76,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,129,281,125,78,112,103,10,9,0,3,3,4,46,951,0,0,0,8,5,3,6,8,0,3,0,0,0,0,0,35,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,0,3,8,8,0,0,0,0,0,0,23,0,9,21,71,33,37,19,17,0,4,8,0,0,0,33,249,4,104,211,468,411,341,431,308,40,42,38,24,15,7,117,2559
POA4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,4,4,3,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,13,9,6,9,6,0,0,0,0,0,0,0,18,71
POA4300,0,0,4,9,28,19,161,199,25,18,18,25,8,8,10,523,0,3,0,5,4,19,43,49,25,23,0,6,11,0,3,188,0,0,0,3,15,11,20,10,3,0,3,0,3,3,3,85,0,0,0,7,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,12,0,74,267,679,292,280,316,499,92,76,45,47,25,17,46,2748,0,0,3,11,7,19,35,33,10,11,5,8,5,6,5,161,0,0,0,22,245,248,94,88,17,21,11,13,10,10,18,788,0,0,0,0,4,4,51,55,4,3,3,3,0,7,0,144,0,18,46,203,392,583,826,736,117,146,147,113,112,77,123,3632,4,208,459,1204,1571,2194,3471,3999,763,841,716,514,489,277,448,17163
POA4301,0,0,3,4,14,9,29,39,0,5,12,0,0,0,0,112,0,0,0,0,3,8,7,7,8,0,0,0,0,0,3,33,0,0,0,0,8,14,7,18,3,0,0,3,5,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,3,0,24,137,311,117,93,63,69,6,12,0,9,11,0,21,865,0,0,3,12,3,11,16,18,3,8,0,4,0,3,3,80,0,0,0,0,60,64,31,24,7,8,4,5,8,0,5,224,0,0,0,0,5,0,8,33,0,0,4,0,3,0,0,53,0,3,14,84,147,272,686,634,132,196,166,145,134,86,60,2752,4,97,223,567,566,895,1696,1950,391,533,444,398,328,163,259,8511
POA4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,26,51,16,7,4,9,0,0,0,0,0,0,9,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,14,0,7,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,21,40,74,47,0,3,4,15,4,0,27,251,4,26,41,90,82,125,175,115,19,19,19,23,25,7,46,800
POA4304,0,0,0,5,7,3,12,8,0,3,0,0,0,0,0,34,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,14,0,0,0,0,0,7,14,3,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,47,95,190,65,44,23,20,3,0,0,3,0,0,21,526,0,0,0,3,5,3,5,7,3,0,0,0,0,0,4,34,0,0,0,3,11,5,5,6,0,3,0,0,3,0,3,32,0,0,0,0,3,0,0,12,0,0,0,0,3,0,0,23,0,4,20,49,51,58,83,77,17,14,4,17,18,9,16,431,6,95,183,331,257,298,393,438,79,83,61,79,59,37,100,2484
POA4305,0,0,0,8,11,17,34,38,6,3,0,0,3,0,3,134,0,3,0,0,0,5,10,27,6,12,3,0,8,0,4,84,0,0,0,0,9,14,13,22,3,0,5,8,0,3,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,6,8,154,322,645,224,157,129,99,13,22,15,12,5,7,74,1884,0,3,3,16,7,9,38,36,3,6,3,6,6,0,0,138,0,0,0,3,7,8,8,5,0,5,0,0,0,0,3,49,0,0,0,4,4,4,6,13,0,0,0,0,3,0,0,37,0,15,50,121,78,113,165,140,23,64,27,45,51,20,27,935,13,324,569,1066,808,768,1089,1074,208,293,170,199,162,93,279,7117
POA4306,0,0,3,11,19,25,135,114,10,13,11,11,5,0,5,360,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,14,0,0,0,3,3,8,3,3,4,0,0,5,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,71,244,470,193,157,252,166,25,16,20,4,6,7,53,1696,0,0,4,18,11,22,27,16,0,0,0,10,0,0,3,104,0,0,0,5,4,3,0,0,0,0,0,0,0,0,7,18,0,0,3,0,3,12,15,16,3,0,0,0,0,0,0,55,0,18,39,93,60,80,78,65,13,10,9,4,8,3,34,525,4,192,409,800,611,602,874,649,103,90,82,48,46,33,224,4755
POA4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,3,5,0,3,0,0,0,0,0,0,0,51,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,14,0,10,14,32,19,19,12,11,0,0,3,9,4,3,3,135
POA4309,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,27,45,7,7,5,0,0,0,3,0,0,0,0,112,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,0,0,5,0,0,0,0,0,0,0,22,0,15,41,76,29,19,29,25,0,0,8,0,0,0,7,260
POA4310,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,62,65,21,19,10,5,0,0,0,0,0,0,3,203,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,9,0,3,7,11,3,3,10,7,3,4,0,0,0,3,0,56,5,45,91,118,52,60,80,35,11,9,0,0,23,25,18,573
POA4311,0,0,0,0,8,0,6,4,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,75,145,31,20,34,18,4,0,0,0,3,0,14,380,0,4,0,3,0,5,0,3,0,0,0,0,0,0,0,18,0,0,0,0,17,20,7,4,0,3,3,0,3,0,0,63,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,7,16,23,28,7,20,7,3,5,0,0,7,9,8,136,0,68,124,226,179,153,170,72,26,20,9,8,21,15,48,1140
POA4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,38,71,27,15,10,4,0,0,0,0,0,0,11,196,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,7,0,0,7,11,9,4,3,0,0,0,3,0,0,0,4,37,0,45,52,110,74,51,40,14,6,3,5,0,4,0,14,419
POA4313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,35,6,5,5,4,0,0,0,0,0,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,4,0,3,0,5,3,0,0,0,0,0,0,0,27,6,25,37,46,39,14,23,9,0,4,0,0,0,0,14,221
POA4340,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,31,75,22,17,5,6,0,0,0,0,0,0,8,190,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,6,3,0,3,0,0,0,0,0,0,0,0,36,0,31,56,107,59,53,55,33,0,0,8,0,5,0,15,430
POA4341,0,0,0,3,5,5,14,16,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,42,138,211,57,52,39,50,0,3,0,0,7,4,33,625,0,0,3,15,3,0,0,3,3,3,0,0,3,0,0,38,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,12,0,3,23,39,24,27,26,13,0,0,0,3,8,3,8,176,0,89,220,323,226,214,185,150,16,12,9,19,29,13,83,1593
POA4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,30,13,12,14,0,0,0,0,0,3,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,10,4,4,4,0,0,0,0,0,0,0,6,36,0,13,23,52,35,43,52,10,3,4,3,0,18,11,14,285
POA4343,0,0,0,0,3,3,14,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,8,0,23,57,46,21,13,16,15,0,0,0,0,9,3,13,209,0,0,0,3,3,0,0,3,6,0,0,0,0,0,3,22,0,0,0,0,0,0,3,0,7,0,4,0,0,9,6,30,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,8,6,19,11,17,62,85,19,46,90,86,158,73,111,779,3,47,82,109,88,83,175,276,66,90,148,187,303,162,227,2038
POA4344,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,28,7,0,10,3,0,0,0,0,0,0,5,69,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,18,0,0,4,7,5,0,3,4,0,0,4,4,0,0,0,30,0,10,26,53,30,11,47,31,0,0,7,3,0,0,14,240
POA4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,10,13,0,23,0,0,0,0,0,0,10,5,3,8,0,14,34,44,0,119
POA4346,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,4,3,0,3,0,0,0,7,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,8,22,21,15,8,8,0,3,0,5,3,0,3,95
POA4347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,8,0,0,0,5,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,11,6,13,13,15,9,9,0,0,8,3,0,0,0,91
POA4350,0,0,7,17,38,28,204,185,23,33,10,20,12,16,5,600,0,0,3,5,0,20,33,95,10,27,20,21,34,29,8,298,0,0,0,0,3,12,21,26,3,0,6,3,8,4,9,97,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,21,16,258,419,687,253,153,204,178,31,52,35,28,32,15,96,2448,0,6,17,59,22,23,48,47,5,12,17,12,17,14,7,312,0,0,0,3,9,13,9,31,0,3,10,10,3,3,3,99,0,0,0,3,33,27,151,91,7,4,7,9,4,7,0,346,7,34,84,179,124,137,578,802,166,240,287,210,224,175,89,3354,45,533,785,1311,1034,1052,2173,2818,518,654,879,744,812,542,438,14340
POA4352,0,0,5,3,11,11,77,98,8,15,0,3,0,0,3,239,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,3,0,0,5,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,65,132,195,88,67,88,110,10,4,5,17,14,0,11,805,0,4,3,20,7,11,11,14,0,0,0,3,0,0,3,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,16,9,82,38,3,0,0,3,3,0,0,155,0,9,28,63,36,27,42,33,7,7,4,3,3,0,10,278,13,139,260,386,323,261,465,419,60,51,43,31,28,4,60,2553
POA4353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,16
POA4354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,7,4,3,3,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,4,12,22,8,16,7,3,0,0,0,0,0,4,3,77
POA4355,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,24,33,9,3,8,10,3,0,0,0,0,0,0,112,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,3,3,10,0,0,3,0,0,0,0,0,0,0,0,20,3,30,49,55,23,29,24,25,3,0,0,0,0,0,11,257
POA4356,0,0,0,0,0,0,7,12,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,12,11,5,10,6,0,0,0,0,0,0,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,4,4,0,3,3,14,4,0,0,0,3,0,3,38,0,21,26,29,33,30,47,67,16,12,8,5,3,5,10,305
POA4357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,12,3,0,3,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,4,11,0,0,5,12,0,6,0,10,9,6,15,78,0,4,14,28,27,17,21,60,11,16,17,9,19,9,23,269
POA4358,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,12,8,4,3,8,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,10,0,0,0,3,3,4,0,0,0,0,0,4,0,0,0,13,0,9,16,20,17,20,12,21,0,3,3,8,5,0,5,138
POA4359,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8,4,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,5,0,5,13,7,16,7,6,13,3,3,0,0,0,7,0,85
