POA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
POA4496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4500,3,12,8,0,0,0,0,86,0,13,26,30,8,0,7,0,0,0,0,0,3,0,4,91,0,0,0,0,3,5,23,4,0,3,0,0,4,0,3,44,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,9,0,0,7,7,18,10,15,9,0,3,3,3,0,0,0,79,0,6,3,3,0,0,0,0,0,0,0,0,0,0,0,22,0,34,17,18,15,4,11,3,0,0,0,0,0,0,0,100,5,3,8,81,236,372,540,345,85,97,73,50,44,16,43,1986,0,0,0,0,0,3,7,0,0,0,0,0,0,0,3,21,0,0,3,0,31,117,107,182,28,21,10,8,11,13,13,545,0,3,0,0,5,16,3,0,0,0,0,0,0,0,0,27,0,0,0,6,5,7,10,10,0,0,0,0,0,0,3,44
POA4501,0,0,0,0,0,0,0,5,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,14,40,49,67,61,0,8,10,3,0,0,12,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,9,28,3,10,5,6,3,4,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,3,10
POA4502,0,0,0,0,0,0,0,22,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,5,3,4,0,0,0,0,0,0,0,0,30,0,0,0,20,80,59,76,59,21,21,0,3,3,0,11,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,11,3,0,0,0,0,3,0,3,45,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5
POA4503,3,9,3,0,0,0,3,101,0,12,17,14,0,5,3,3,0,0,0,4,0,0,3,70,0,4,0,0,0,8,13,15,0,0,0,0,3,3,0,41,0,0,0,0,0,0,3,22,0,4,0,0,4,0,0,36,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,11,0,0,8,24,10,12,3,8,6,0,0,0,0,0,0,67,0,9,4,4,0,0,0,0,0,0,0,0,0,0,0,18,0,20,28,17,14,7,20,8,0,3,0,0,0,0,3,107,0,5,15,69,238,426,630,575,223,122,139,80,61,73,105,2760,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,9,0,0,0,5,20,91,49,110,35,21,4,21,12,3,5,383,0,4,3,0,12,18,0,3,0,0,0,0,0,0,0,46,0,0,0,7,3,5,4,8,0,0,0,0,0,0,3,24
POA4504,0,3,0,0,0,0,0,22,0,3,7,5,0,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,7,0,4,0,0,0,0,0,0,0,0,24,0,5,4,3,3,0,0,0,0,0,0,0,0,0,0,15,0,15,10,0,6,8,6,4,0,0,0,0,0,0,3,53,3,0,3,33,127,162,235,215,43,59,17,13,13,0,26,947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,13,22,24,17,9,8,0,12,0,0,0,102,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,10,0,0,0,6,5,0,7,3,0,0,0,0,0,0,0,21
POA4505,0,0,0,0,0,0,0,42,0,5,11,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,3,4,3,12,0,0,0,0,0,0,8,3,0,0,0,3,11,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,3,0,0,0,0,0,0,0,27,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,22,20,7,9,8,12,7,0,0,0,0,0,0,0,81,0,6,11,50,156,185,201,131,19,24,9,19,9,3,28,845,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,6,0,0,0,4,30,31,18,9,7,4,3,3,10,0,4,130,0,0,0,0,6,6,0,0,0,5,0,0,0,0,0,19,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,14
POA4506,0,0,3,0,0,0,0,31,0,3,8,8,0,0,0,9,0,0,0,0,0,0,0,32,0,0,0,0,0,0,8,0,0,0,0,0,0,3,6,20,0,0,0,0,0,0,8,6,0,3,4,17,16,14,5,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,7,5,0,0,0,0,0,3,0,3,30,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,15,17,10,12,5,3,0,0,0,0,0,0,0,0,55,0,4,11,35,164,214,264,252,55,60,45,31,24,0,38,1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,46,15,33,0,6,3,0,3,0,6,150,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
POA4507,3,3,0,0,0,0,0,57,0,8,10,14,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,3,0,0,0,0,0,0,0,0,21,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,53,45,7,17,3,4,5,0,0,0,0,0,0,0,140,4,6,15,78,146,166,144,93,15,20,8,13,9,9,28,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,16,7,10,12,4,4,4,0,0,0,0,71,0,3,3,4,6,8,0,0,0,0,0,0,0,0,0,25,0,0,0,4,3,0,3,3,0,0,0,0,0,0,0,13
POA4508,0,0,0,0,0,0,0,23,0,10,10,10,0,0,0,4,0,0,0,0,0,0,3,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,5,3,0,0,6,7,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,3,0,0,0,3,25,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,17,0,15,16,4,6,3,7,0,0,0,0,0,0,0,0,49,0,0,3,52,141,223,351,242,55,75,46,18,35,3,52,1303,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,4,26,50,34,58,25,12,5,12,11,3,9,244,0,0,4,3,3,3,0,0,0,0,3,0,0,0,0,14,0,0,0,3,0,0,3,3,0,0,0,0,0,0,0,10
POA4509,13,8,7,0,0,3,0,97,0,7,9,10,3,0,4,0,4,0,3,4,4,0,0,52,0,0,0,0,0,3,14,17,0,0,0,0,0,0,6,55,0,0,0,0,3,6,21,38,6,3,0,10,0,0,0,88,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,3,9,16,17,10,9,0,0,7,3,0,85,0,3,3,3,4,0,4,0,0,3,0,0,0,0,0,16,0,15,11,5,3,8,13,4,0,0,0,0,0,0,0,64,4,7,6,38,129,231,515,686,165,212,141,121,106,69,58,2475,0,0,0,0,0,0,7,5,4,3,0,0,0,0,0,27,0,0,0,5,23,61,55,204,27,30,21,14,31,17,3,485,0,3,0,0,4,4,0,3,3,0,0,0,0,0,0,19,0,0,0,0,6,6,18,10,0,4,4,3,0,0,3,60
POA4510,0,3,0,0,3,0,8,94,0,19,23,13,0,0,0,3,0,0,0,0,3,0,6,72,0,0,0,0,0,0,6,6,0,3,0,3,3,18,18,63,0,0,0,0,0,3,20,24,5,8,18,15,42,45,31,213,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,5,8,0,3,0,3,5,0,5,3,4,55,0,13,7,0,0,0,0,0,0,0,0,0,0,0,0,21,0,54,37,17,15,5,10,7,0,0,0,0,0,0,4,154,0,6,14,133,351,389,445,316,109,91,54,35,34,17,53,2057,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,17,0,0,0,4,47,95,67,117,54,19,19,17,16,8,18,487,0,0,3,7,12,3,5,3,0,0,0,5,0,0,0,38,0,0,3,15,0,3,4,0,0,0,0,0,0,0,0,33
POA4511,0,0,0,0,0,0,0,19,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,3,0,0,0,0,0,0,0,0,12,0,17,5,0,3,0,3,0,0,0,0,0,0,0,0,28,0,0,11,35,76,88,100,39,19,9,16,9,0,0,17,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,3,0,5,0,0,0,0,3,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA4512,0,0,0,0,0,0,0,6,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,3,19,21,32,6,0,0,0,0,0,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA4514,0,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,3,0,10,0,0,5,0,0,0,0,0,0,0,35,0,0,7,19,54,41,18,35,3,10,3,3,3,0,67,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,4,0,0,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4515,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,9,11,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11,20,20,17,3,0,0,0,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,49,37,36,23,48,37,18,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4516,0,0,0,0,0,0,0,6,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,3,0,0,0,0,0,3,0,12,0,0,5,4,33,42,29,16,3,0,3,7,0,0,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,0,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4518,0,0,0,0,0,0,0,7,0,4,3,8,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,10,0,3,0,0,0,0,0,0,0,0,28,0,0,3,16,36,45,30,21,3,3,0,6,0,0,6,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,5,0,0,0,4,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4519,0,0,0,0,0,0,0,10,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,0,0,0,0,7,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,7,10,7,0,0,3,0,0,0,0,0,0,3,41,0,0,6,33,77,74,69,65,8,7,13,3,0,10,13,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,5,3,0,0,5,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
POA4520,0,3,0,0,0,0,0,35,0,6,4,3,0,4,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,3,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,5,4,6,3,14,11,0,0,6,0,0,0,0,51,0,4,15,28,83,85,65,39,0,0,0,0,0,0,10,329,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,3,0,0,0,0,0,0,0,8
POA4521,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,6,0,0,3,0,0,0,0,0,29,0,0,0,4,28,36,23,8,0,3,3,0,0,0,5,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
POA4550,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,5,6,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,11,36,39,47,26,3,3,4,0,0,0,5,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6
POA4551,0,19,3,3,0,0,3,151,0,27,23,17,0,3,6,6,0,3,3,0,0,0,5,99,0,0,0,0,0,9,25,9,5,0,0,0,3,3,0,65,0,0,0,0,0,4,8,5,0,0,3,0,3,0,0,28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,14,16,5,9,6,3,0,0,3,3,0,4,70,0,18,14,3,7,0,0,0,0,0,0,0,0,0,0,34,0,82,66,21,19,11,19,30,4,0,3,0,3,3,8,256,5,7,42,187,425,480,630,446,90,91,64,55,48,32,84,2687,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,7,23,33,25,46,8,7,15,6,14,5,9,201,0,5,8,3,22,3,3,3,0,7,0,0,0,0,4,55,0,0,10,6,4,4,3,0,0,0,0,0,3,0,0,36
POA4552,0,3,0,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,19,6,3,12,0,8,9,0,0,0,0,0,0,0,52,0,5,14,43,83,54,45,10,6,0,0,3,0,0,8,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,0,0,0,0,0,0,0,13,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,10,0,0,3,6,0,3,0,0,0,0,4,0,0,0,0,16
POA4553,0,0,0,0,0,0,0,6,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,3,0,0,0,0,0,0,19,0,0,3,20,47,52,64,50,0,9,3,0,3,0,4,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4554,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,26,14,14,7,0,0,5,0,0,0,8,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
