POA_CODE_2016,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4moSB_FHs_CF_no_C,FoA_4moSB_FHs_CF_C,FoA_4moSB_FHs_OnePF,FoA_4moSB_FHs_Oth_fam,FoA_4moSB_FHs_Tot,FoA_4moSB_Lone_P_H,FoA_4moSB_Group_H,FoA_4moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
POA4000,190,127,42,20,384,159,172,714,7,0,0,0,7,3,8,11,61,27,22,5,111,84,64,259,68,27,22,5,116,87,69,269,43,11,11,3,70,68,31,166,61,13,11,10,96,138,53,283,1469,490,172,129,2262,1655,875,4794,0,0,0,0,0,0,0,0,1578,520,197,137,2425,1860,957,5249,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8,3,0,0,0,4,44,0,46,0,0,0,0,6,0,0,6,11,0,3,0,17,50,3,63,17,8,3,3,27,38,12,79,1860,683,263,164,2972,2192,1214,6377
POA4005,351,488,106,22,968,225,146,1336,5,0,3,0,9,4,3,11,71,34,17,0,121,94,24,237,78,36,19,3,134,97,25,250,262,52,45,14,375,776,143,1289,714,159,75,31,972,829,255,2063,1066,205,90,28,1396,1038,315,2754,3,0,0,0,3,4,0,7,2043,415,214,74,2745,2643,721,6111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,3,0,0,0,7,0,0,4,9,3,5,0,20,19,7,43,2486,943,345,96,3863,2983,900,7749
POA4006,105,125,42,10,277,99,103,482,0,0,0,0,0,0,0,5,81,39,19,5,145,73,77,295,81,39,19,5,145,70,77,301,74,21,14,3,113,137,63,308,249,67,33,21,366,404,160,935,1397,257,97,79,1826,1872,612,4307,0,0,0,0,0,0,0,0,1712,352,136,104,2309,2409,834,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,13,16,9,34,1916,519,197,125,2757,2595,1023,6372
POA4007,498,886,147,38,1566,310,61,1936,3,3,0,0,10,10,0,20,126,64,40,15,243,125,30,394,133,71,39,12,256,129,30,412,166,67,59,8,295,379,73,751,201,50,37,12,296,421,91,800,498,109,57,6,676,578,72,1323,0,0,0,0,0,0,0,0,865,226,141,32,1265,1376,233,2881,0,0,0,0,0,0,0,0,4,3,0,0,4,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,10,14,0,19,7,3,0,0,16,7,3,23,1503,1190,332,78,3103,1834,338,5276
POA4008,33,20,16,0,65,40,9,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,33,18,16,0,60,37,9,115
POA4009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4010,79,110,17,7,209,82,52,336,6,3,3,0,10,0,0,10,10,4,4,0,20,14,8,40,17,3,5,0,28,14,8,43,36,13,7,0,56,95,14,163,63,12,5,4,82,60,34,173,89,26,11,4,134,130,23,289,0,0,0,0,0,0,0,0,182,48,27,10,263,289,73,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,4,0,0,0,0,5,4,0,10,277,159,54,18,504,391,133,1024
POA4011,778,1305,299,40,2420,493,122,3034,23,11,3,0,35,35,0,74,125,85,55,9,273,179,48,503,146,94,59,8,303,222,54,575,153,76,43,12,292,442,60,797,340,148,76,32,594,600,147,1334,34,15,4,0,56,67,8,138,0,0,0,0,0,0,0,0,533,233,127,47,946,1111,218,2274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,3,4,14,8,4,0,0,9,3,4,14,3,4,3,0,9,12,7,31,1466,1645,488,99,3691,1843,399,5931
POA4012,1130,1831,513,82,3548,900,201,4643,25,8,5,0,36,54,5,103,184,115,81,21,397,245,77,720,211,120,86,18,440,302,84,819,255,112,66,24,461,614,71,1146,374,158,91,36,663,580,152,1400,281,85,54,20,440,322,112,873,0,0,0,0,0,0,0,0,913,359,211,79,1564,1518,337,3419,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,5,0,0,7,3,0,5,0,10,9,0,17,2262,2315,814,174,5568,2727,619,8909
POA4013,281,406,85,17,792,191,62,1045,5,3,14,0,17,26,0,48,70,43,37,8,151,115,46,310,72,46,48,8,170,145,46,357,46,24,22,3,92,136,18,249,30,14,14,5,64,82,10,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,40,31,10,153,216,35,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,428,491,166,36,1121,548,137,1807
POA4014,1039,1416,410,52,2915,762,231,3904,8,7,3,0,15,13,0,30,35,25,15,0,83,43,9,125,40,33,21,0,94,55,7,154,13,3,3,0,21,24,9,55,0,0,0,0,0,15,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,24,33,10,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,3,0,0,5,0,0,0,0,4,14,3,21,1097,1451,443,51,3045,863,252,4152
POA4017,3093,4507,1377,155,9134,2032,339,11502,105,36,31,5,179,256,11,441,52,80,66,7,203,75,16,293,162,117,94,11,379,330,25,732,96,56,77,4,233,447,28,713,31,9,12,0,47,112,4,165,7,3,0,0,13,15,0,27,0,0,0,0,0,0,0,0,137,66,91,4,292,572,33,897,0,0,0,0,6,17,0,20,9,0,3,0,12,101,3,113,0,0,0,0,0,0,0,0,3,7,0,0,9,25,0,35,10,6,8,0,25,136,4,164,12,6,9,0,26,20,3,46,3412,4699,1580,171,9854,3086,404,13350
POA4018,756,1028,273,37,2094,579,102,2776,151,71,49,9,284,348,20,655,243,256,167,27,686,357,59,1107,400,328,221,34,977,709,85,1764,26,4,3,0,31,63,0,90,5,0,0,0,11,9,0,15,7,0,5,3,20,34,0,56,0,0,0,0,0,0,0,0,44,7,8,7,62,107,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,6,0,20,12,0,39,1199,1378,501,73,3146,1404,192,4742
POA4019,1596,1685,908,82,4277,1400,236,5915,15,4,30,3,54,56,4,118,99,36,77,11,218,197,11,434,116,36,109,13,276,262,18,550,134,52,128,19,330,771,47,1155,39,12,21,3,78,156,9,243,181,36,38,3,253,104,9,364,0,0,0,0,0,0,0,3,351,106,183,22,665,1036,68,1769,22,3,0,0,23,27,0,54,9,0,0,0,5,34,3,46,0,0,0,0,0,0,0,0,6,0,0,0,11,6,0,16,33,3,0,0,39,70,5,112,4,9,0,0,8,18,0,33,2101,1837,1210,115,5271,2781,319,8367
POA4020,1749,1775,718,65,4311,1205,196,5708,85,16,32,8,136,325,14,479,97,29,54,3,183,219,14,416,182,41,85,10,319,547,31,894,120,30,87,4,246,553,22,822,132,31,40,3,209,258,21,480,478,60,75,5,617,501,27,1148,0,0,0,0,0,0,0,0,727,117,208,11,1069,1314,68,2448,11,5,0,0,11,11,0,22,17,4,4,0,22,39,0,70,0,0,0,0,0,5,0,5,0,0,0,0,0,3,0,8,26,10,6,0,40,61,0,95,11,3,6,0,27,10,0,35,2700,1947,1024,89,5764,3126,295,9183
POA4021,785,893,468,32,2187,605,85,2885,48,12,21,3,86,167,6,263,59,62,118,14,257,102,28,382,112,72,141,14,340,268,40,650,6,0,0,0,6,43,0,53,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,53,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,0,0,4,0,0,7,0,0,0,0,3,4,0,8,911,969,613,53,2546,929,128,3611
POA4022,463,684,292,15,1454,245,49,1743,137,29,64,3,238,156,15,411,3,0,3,0,6,0,0,6,140,38,66,3,246,156,15,419,73,5,30,0,104,181,3,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,5,30,0,104,177,3,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,677,728,387,20,1814,576,60,2456
POA4025,20,3,0,0,25,16,8,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,27,3,0,0,32,23,8,57
POA4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA4030,757,1339,277,56,2426,527,261,3211,20,13,8,0,35,26,8,70,56,37,20,11,128,84,56,264,80,52,25,8,162,103,65,332,257,88,68,28,440,551,122,1116,299,89,81,23,491,495,140,1126,247,42,28,30,354,193,154,695,0,0,0,0,0,3,0,4,803,216,182,81,1282,1239,414,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,9,3,3,0,0,7,0,0,10,3,9,0,0,11,14,4,31,1647,1620,482,141,3886,1886,744,6515
POA4031,757,1351,282,58,2446,605,150,3199,18,5,4,0,26,45,3,72,116,65,53,9,237,178,48,458,129,67,52,9,266,217,45,533,147,54,38,13,257,321,49,630,188,75,72,19,353,366,85,798,40,3,6,4,53,36,16,107,0,0,0,0,0,0,0,0,373,134,121,37,666,724,144,1534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,3,0,0,4,6,4,4,0,19,3,3,20,1270,1558,463,102,3388,1550,343,5285
POA4032,884,1113,418,81,2493,688,166,3347,51,15,16,3,80,79,4,166,182,136,90,17,436,274,84,788,233,152,105,18,516,349,86,951,119,71,37,12,241,312,41,591,94,72,49,10,220,223,39,487,333,88,38,13,473,505,74,1055,0,0,0,0,0,0,0,0,549,224,122,41,931,1041,159,2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,3,3,3,4,0,3,0,0,5,8,0,13,1663,1492,651,143,3952,2082,417,6452
POA4034,3596,4577,1428,189,9784,2246,500,12527,230,75,93,20,409,812,30,1256,379,291,227,25,915,377,111,1403,605,365,319,41,1331,1184,140,2659,191,117,95,25,430,358,73,854,39,26,13,5,80,62,17,164,76,8,4,3,88,167,10,266,0,0,0,0,4,0,0,4,308,149,111,30,603,584,100,1285,4,3,9,0,13,80,7,101,10,3,3,0,15,48,0,62,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,20,4,13,0,33,128,8,171,9,14,8,0,35,30,6,70,4529,5108,1882,258,11787,4166,756,16711
POA4035,2038,3621,613,61,6340,814,117,7265,56,27,45,7,136,165,3,307,80,43,42,5,171,79,8,261,136,75,91,8,302,246,13,565,48,3,6,0,64,135,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,52,0,0,0,0,0,0,0,0,49,3,6,0,66,188,3,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,4,0,0,6,0,0,10,2227,3705,713,69,6716,1248,130,8093
POA4036,570,805,274,35,1681,368,73,2130,0,0,0,0,0,0,0,0,25,41,20,0,84,11,3,106,25,41,20,0,84,13,3,106,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,3,0,0,3,0,0,0,0,3,3,0,4,603,849,294,39,1780,389,74,2243
POA4037,594,1379,199,25,2193,159,28,2382,0,0,0,0,0,0,0,0,3,3,0,0,11,3,0,11,3,3,0,0,11,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,1384,196,25,2205,165,30,2396
POA4051,1475,2813,537,89,4912,1045,394,6352,26,10,6,0,46,95,13,149,260,134,111,35,535,338,160,1030,291,143,117,37,582,434,167,1184,235,81,88,27,430,634,125,1188,309,75,82,36,510,465,152,1124,36,10,19,3,73,106,9,191,0,0,0,0,0,3,0,3,584,176,185,65,1006,1209,290,2504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,10,3,3,0,0,5,0,0,10,10,8,4,0,25,73,4,101,2359,3137,845,187,6531,2768,847,10144
POA4053,3695,5061,1473,187,10408,2396,519,13325,19,11,14,5,46,136,10,197,336,171,178,27,715,468,122,1297,360,184,189,32,761,602,131,1492,161,64,80,22,328,352,63,743,165,54,72,10,298,391,78,775,5,0,4,0,14,31,0,39,0,0,0,0,0,0,0,0,336,115,152,29,637,778,139,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,13,16,0,0,32,42,4,77,4407,5372,1813,246,11834,3822,793,16449
POA4054,1201,1638,599,60,3498,794,113,4411,24,0,14,0,32,106,3,143,64,35,58,0,164,177,8,349,90,37,71,0,201,281,14,491,27,10,26,0,61,55,5,121,0,0,0,0,0,3,0,3,6,0,0,0,6,5,0,18,0,0,0,0,0,0,0,0,36,10,26,0,69,66,8,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,3,3,0,7,0,0,7,0,0,0,0,0,3,0,6,1329,1686,701,59,3774,1150,131,5058
POA4055,1777,3095,560,52,5485,707,98,6288,43,3,3,0,50,53,0,102,24,18,15,0,56,43,0,95,67,22,20,3,108,90,0,201,37,43,42,0,124,75,5,207,3,0,3,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,44,0,134,80,5,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1884,3155,625,55,5726,880,107,6708
POA4059,604,734,160,44,1539,400,353,2291,0,0,0,0,6,4,3,14,83,46,26,4,157,92,80,327,87,47,27,3,163,97,86,343,114,51,31,18,214,242,87,541,135,52,31,12,235,195,95,530,279,186,76,39,576,398,284,1250,0,0,0,0,0,0,0,3,527,294,133,70,1023,839,460,2326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,3,9,3,0,0,12,15,5,24,1229,1074,314,116,2738,1349,906,4988
POA4060,729,1721,297,43,2795,494,132,3414,6,0,0,0,6,5,3,9,22,8,3,3,35,12,13,63,21,8,3,3,37,20,15,74,76,31,32,13,151,172,43,364,96,34,36,15,183,175,38,404,28,13,11,0,52,37,17,101,0,0,0,0,0,0,0,0,202,81,73,33,380,383,99,870,5,0,0,0,3,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,0,3,3,4,15,5,4,0,0,11,17,4,32,961,1811,379,74,3227,917,250,4399
POA4061,1480,2362,559,51,4450,740,105,5289,5,3,5,0,21,19,0,37,50,37,41,3,131,85,5,217,50,44,49,3,144,97,5,252,3,3,0,0,12,0,0,10,6,7,9,0,17,11,0,32,3,4,0,0,3,0,3,12,0,0,0,0,0,0,0,0,14,15,9,0,34,13,4,50,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,4,3,0,12,1551,2418,615,54,4637,857,114,5611
POA4064,627,880,172,45,1726,410,322,2455,0,0,0,0,0,8,0,13,114,40,16,9,179,127,71,370,114,40,21,9,178,139,71,387,76,18,12,8,121,197,52,370,99,30,21,10,157,167,85,408,156,34,17,15,224,187,76,492,0,0,0,0,0,0,0,3,341,85,53,28,503,559,210,1270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,13,7,6,26,11,0,0,0,8,7,6,31,0,0,0,0,3,10,0,14,1093,1001,246,83,2423,1119,607,4150
POA4065,602,1269,241,37,2153,377,148,2678,3,3,0,0,14,18,0,27,65,31,18,3,123,77,13,211,70,39,19,3,135,95,13,240,59,7,9,8,82,111,17,209,10,3,3,0,20,26,7,44,3,0,0,0,3,3,0,7,0,0,0,0,0,0,0,0,74,11,12,8,105,140,23,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,5,4,0,7,4,0,19,748,1328,276,46,2401,617,183,3202
POA4066,578,939,150,61,1728,351,286,2368,3,0,0,0,9,5,3,17,46,25,10,8,92,32,31,155,48,31,11,8,97,41,35,175,161,48,30,23,261,281,115,662,508,135,66,60,768,586,377,1735,468,115,64,44,697,548,314,1566,0,0,0,0,0,0,0,0,1135,296,160,132,1725,1419,804,3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,3,3,0,0,0,5,0,0,4,4,4,0,0,6,3,6,16,1771,1274,329,198,3574,1815,1131,6519
POA4067,305,373,72,26,778,161,263,1205,0,3,3,0,7,4,11,23,36,44,20,8,103,38,89,229,45,47,21,8,111,38,92,250,83,84,16,21,201,96,155,459,147,126,33,39,348,199,293,847,210,92,30,27,361,275,203,843,0,0,0,0,0,0,0,3,442,300,82,89,909,571,658,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,9,795,717,176,123,1807,776,1021,3605
POA4068,1072,1724,310,65,3171,642,419,4239,12,3,3,0,12,9,7,32,162,133,72,23,388,152,116,655,169,137,80,21,403,165,121,687,201,105,47,20,380,374,152,903,534,243,124,70,967,733,417,2122,275,167,66,41,552,284,177,1014,0,0,0,0,0,0,0,0,1004,518,243,134,1902,1391,749,4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,23,16,4,0,46,45,11,101,2266,2401,637,222,5520,2243,1302,9065
POA4069,2924,5029,873,85,8916,1321,265,10507,30,3,5,3,39,120,0,163,46,21,26,0,100,60,5,169,79,28,37,5,145,177,11,329,10,14,13,0,30,14,0,49,7,0,3,0,15,3,0,20,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,21,14,12,0,46,23,0,65,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,3,0,0,0,9,0,0,9,4,5,0,0,12,8,3,22,3027,5078,924,87,9123,1532,282,10935
POA4070,975,1751,404,23,3152,373,55,3583,42,7,10,0,54,56,0,116,4,3,3,0,11,14,0,18,43,11,7,3,64,69,3,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,4,1020,1767,410,26,3219,447,62,3730
POA4072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0,8
POA4073,696,1374,206,28,2303,313,46,2660,0,0,0,0,3,11,0,15,58,63,43,0,172,75,3,250,62,63,48,0,176,91,8,266,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,760,1443,256,26,2482,410,51,2940
POA4074,2161,3300,746,92,6295,1050,211,7555,32,10,19,0,60,57,4,121,107,105,55,3,277,122,8,409,145,115,74,3,339,173,14,527,6,0,0,0,7,44,0,50,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,8,4,0,0,8,46,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,3,3,0,6,2310,3420,822,96,6643,1272,224,8143
